Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Submitted via,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?
1095931,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,GA,30328,Web,10/31/2014,10/31/2014,Specialized Loan Servicing LLC,Closed with explanation,Yes,
1095868,Consumer loan,Installment loan,Managing the loan or lease,,IL,60609,Web,10/31/2014,11/06/2014,Penn Credit Corporation,Closed with explanation,Yes,
1097370,Credit card,,Customer service / Customer relations,,PA,19085,Web,10/31/2014,10/31/2014,Wells Fargo,Closed with explanation,Yes,
1095981,Credit reporting,,Incorrect information on credit report,Account terms,PA,19104,Web,10/31/2014,10/31/2014,Equifax,In progress,Yes,
1096000,Bank account or service,Savings account,"Account opening, closing, or management",,CT,06484,Web,10/31/2014,11/06/2014,"FNIS (Fidelity National Information Services, Inc.)",Closed with explanation,Yes,
1096007,Bank account or service,Checking account,Problems caused by my funds being low,,CO,80211,Web,10/31/2014,10/31/2014,Wells Fargo,Closed with explanation,Yes,
1095957,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",,CA,92673,Web,10/31/2014,10/31/2014,Bank of America,In progress,Yes,
1095930,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,GA,30328,Web,10/31/2014,10/31/2014,Specialized Loan Servicing LLC,Closed with explanation,Yes,
1095942,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,FL,32803,Web,10/31/2014,10/31/2014,Bank of America,In progress,Yes,
1096284,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,PA,19460,Web,10/31/2014,10/31/2014,Capital One,In progress,Yes,
1096280,Credit reporting,,Incorrect information on credit report,Personal information,NV,89123,Web,10/31/2014,10/31/2014,TransUnion,Closed with explanation,Yes,
1096108,Credit reporting,,Incorrect information on credit report,Personal information,OR,97215,Web,10/31/2014,10/31/2014,Equifax,Closed with explanation,Yes,
1096277,Bank account or service,Checking account,"Making/receiving payments, sending money",,NY,11434,Web,10/31/2014,10/31/2014,HSBC,Closed with explanation,Yes,
1096259,Student loan,Non-federal student loan,Can't repay my loan,,TX,75006,Web,10/31/2014,11/10/2014,"Expert Global Solutions, Inc.",In progress,Yes,
1096246,Mortgage,Conventional fixed mortgage,Credit decision / Underwriting,,TX,77073,Web,10/31/2014,10/31/2014,JPMorgan Chase,In progress,Yes,
1096543,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,FL,33432,Web,10/31/2014,10/31/2014,Ocwen,Closed with explanation,Yes,
1096433,Mortgage,Reverse mortgage,"Loan modification,collection,foreclosure",,TX,79902,Web,10/31/2014,10/31/2014,Reverse Mortgage Solutions,Closed,Yes,Yes
1096314,Bank account or service,Checking account,"Account opening, closing, or management",,IL,60634,Web,10/31/2014,10/31/2014,PNC Bank,In progress,Yes,
1096368,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,CA,92139,Web,10/31/2014,10/31/2014,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,
1096390,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,MD,21017,Web,10/31/2014,10/31/2014,Citibank,In progress,Yes,
1096410,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,NY,11516,Web,10/31/2014,10/31/2014,GE Capital Retail,Closed with non-monetary relief,Yes,
1096383,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,PA,19146,Web,10/31/2014,10/31/2014,Bank of America,In progress,Yes,
1096395,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,CA,94565,Web,10/31/2014,10/31/2014,Bank of America,In progress,Yes,
1097204,Credit card,,Other,,PA,19131,Web,10/31/2014,11/01/2014,Capital One,In progress,Yes,
1096409,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,NY,11516,Web,10/31/2014,10/31/2014,"National Enterprise Systems, Inc.",Closed with explanation,Yes,
1096375,Credit card,,Credit determination,,AL,35758,Referral,10/31/2014,11/05/2014,Bank of America,Closed with explanation,Yes,
1096456,Debt collection,Credit card,Disclosure verification of debt,Not given enough info to verify debt,FL,33463,Web,10/31/2014,10/31/2014,Encore Capital Group,Closed with explanation,Yes,
1096448,Consumer loan,Vehicle loan,Taking out the loan or lease,,KY,41630,Phone,10/31/2014,11/07/2014,Ally Financial Inc.,In progress,Yes,
1095805,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,CA,92119,Web,10/31/2014,10/31/2014,Bank of America,In progress,Yes,
1097201,Student loan,Non-federal student loan,Dealing with my lender or servicer,,OH,43050,Web,10/31/2014,11/01/2014,Navient,Closed with explanation,Yes,
1095386,Student loan,Non-federal student loan,Can't repay my loan,,DE,19805,Web,10/31/2014,10/31/2014,Navient,Closed with monetary relief,Yes,
1095540,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was discharged in bankruptcy,CA,90404,Web,10/31/2014,10/31/2014,"CMRE Financial Services, Inc.",Closed with explanation,Yes,Yes
1095397,Credit reporting,,Incorrect information on credit report,Information is not mine,MD,20876,Web,10/31/2014,10/31/2014,Equifax,Closed with explanation,Yes,
1095384,Debt collection,Payday loan,False statements or representation,Indicated committed crime not paying,OR,97528,Web,10/31/2014,10/31/2014,Premier Recovery Group,Closed,Yes,
1097396,Credit card,,Closing/Cancelling account,,WA,98392,Web,10/31/2014,11/01/2014,Bank of America,Closed with explanation,Yes,Yes
1096498,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,IL,60124,Web,10/31/2014,11/06/2014,"EOS Holdings, Inc.",Closed with explanation,Yes,
1096554,Credit reporting,,Incorrect information on credit report,Information is not mine,CA,90018,Web,10/31/2014,10/31/2014,Innovis,Closed with explanation,Yes,Yes
1095466,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,NY,12547,Phone,10/31/2014,11/05/2014,"Convergent Resources, Inc.",Closed with explanation,Yes,
1096512,Consumer loan,Vehicle loan,Managing the loan or lease,,CA,93534,Web,10/31/2014,10/31/2014,Santander Consumer USA,Closed with explanation,Yes,Yes
1096028,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,TX,78577,Web,10/31/2014,10/31/2014,"EOS Holdings, Inc.",Closed with explanation,Yes,
1095071,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,VA,23502,Web,10/31/2014,10/31/2014,TransUnion,Closed with explanation,Yes,Yes
1095451,Debt collection,,Disclosure verification of debt,Not given enough info to verify debt,GA,30060,Web,10/31/2014,10/31/2014,Stellar Recovery Inc.,Closed with explanation,Yes,
1096477,Credit reporting,,Incorrect information on credit report,Public record,MN,55401,Web,10/31/2014,10/31/2014,Experian,In progress,Yes,
1096479,Debt collection,,Improper contact or sharing of info,Contacted me after I asked not to,AZ,85021,Web,10/31/2014,10/31/2014,Stellar Recovery Inc.,Closed with explanation,Yes,
1095482,Debt collection,Medical,Disclosure verification of debt,Not given enough info to verify debt,MA,01527,Web,10/31/2014,10/31/2014,"Expert Global Solutions, Inc.",Closed with explanation,Yes,
